ID,Codigo,Link,Nombre,Descripcion/Obervaciones,Tipo,ProcedenciaOC,EsTratoDirecto,EsCompraAgil,CodigoTipo,CodigoAbreviadoTipoOC,DescripcionTipoOC,codigoEstado,Estado,codigoEstadoProveedor,EstadoProveedor,FechaCreacion,FechaEnvio,FechaSolicitudCancelacion,fechaUltimaModificacion,FechaAceptacion,FechaCancelacion,tieneItems,PromedioCalificacion,CantidadEvaluacion,MontoTotalOC,TipoMonedaOC,MontoTotalOC_PesosChilenos,Impuestos,TipoImpuesto,Descuentos,Cargos,TotalNetoOC,CodigoUnidadCompra,RutUnidadCompra,UnidadCompra,CodigoOrganismoPublico,OrganismoPublico,sector,ActividadComprador,CiudadUnidadCompra,RegionUnidadCompra,PaisUnidadCompra,CodigoSucursal,RutSucursal,Sucursal,CodigoProveedor,NombreProveedor,ActividadProveedor,ComunaProveedor,RegionProveedor,PaisProveedor,Financiamiento,PorcentajeIva,Pais,TipoDespacho,FormaPago,CodigoLicitacion,Codigo_ConvenioMarco,IDItem,codigoCategoria,Categoria,codigoProductoONU,NombreroductoGenerico,RubroN1,RubroN2,RubroN3,EspecificacionComprador,EspecificacionProveedor,cantidad,UnidadMedida,monedaItem,precioNeto,totalCargos,totalDescuentos,totalImpuestos,totalLineaNeto,Forma de Pago
50249801,948356-1531-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=948356-1531-SE24,PEDIDO FARMACIA,Despacho Urgente,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,15-04-2024,15-04-2024,15-04-2024,15-04-2024,16-04-2024,,1,5,1,"72755814,6",CLP,"72755814,6","11616474,6",IVA,0,,61139340,948356,61.513.003-6,Unidad de Compra Fármacos Nutrición y Reactivos,220665,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,FFAA,,Las Condes,Región Metropolitana de Santiago,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,15789,19,CL,7,2,948356-58-LR23,,134814352,51111900,Medicamentos y productos farmacéuticos / Agentes antitumorales / Productos antitumorales naturales,51111905,Porfímero sódico,Medicamentos y productos farmacéuticos,Agentes antitumorales,Productos antitumorales naturales,NIVOLUMAB FA 100 MG HOSDIP AK7111,OPDIVO 100 MG,60,Frasco Ampolla,CLP,849158,0,0,0,50949480,30 dias contra la recepcion conforme de la factura
50249818,1058043-578-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058043-578-SE24,OBINITUZUMAB,"ENVIAR A BODEGA DE FARMACOS, STA YOVANKA RODRIGUEZ ENCARGADA BODEGA FARMACOS, BALMACEDA 916, DE LUNES A VIERNES DE 8:00 A 16:00 HORAS NO SE ACEPTAN VENCIMIENTOS INFERIORES A UN AÑO SIN PREVIA AUTORIZACION VIA CORREO ELECTRONICO.",SE,Si solo existe un proveedor del bien o servicio,Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,15-04-2024,16-04-2024,15-04-2024,13-05-2024,17-04-2024,,1,"46,34,28,57,14,28,571",35,"2979702,88",CLP,"2979702,88","475750,88",IVA,0,,2503952,1058043,61.606.402-9,Fármarcos,7312,SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA,Salud,Servicio Público,La Serena,Región de Coquimbo,CL,24150,82.999.400-3,Roche Chile Ltda. Roche Pharma,24526,ROCHE CHILE LIMITADA,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VEN,Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,,,134812887,51111700,Medicamentos y productos farmacéuticos / Agentes antitumorales / Antibióticos antineoplásticos,51111717,Trastuzumab,Medicamentos y productos farmacéuticos,Agentes antitumorales,Antibióticos antineoplásticos,"[[262-0295]] OBINUTUZUMAB 1000 MG, 40 ML FA",GAZYVA 1000 MG EN 40 ML,2,Unidad no definida,CLP,1251976,0,0,0,2503952,30 dias contra la recepcion conforme de la factura
50250297,1058128-908-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058128-908-SE24,pedido HPM,ID 1058128-4-LQ23 REPOSICION KM DESPACHAR VENCIMIENTO SUPERIOR A 12 MESES,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,15-04-2024,22-04-2024,15-04-2024,15-04-2024,22-04-2024,,1,"46,58,82,35,29,41,177",17,"927162,32",CLP,"927162,32","148034,32",IVA,0,,779128,1058128,61.975.100-0,Fármarcos,127018,HOSPITAL PUERTO MONTT SERVICIO DE SALUD DEL RELONCAVI,Salud,Servicio Público,Puerto Montt,Región de los Lagos,CL,24160,83.002.400-k,NOVARTIS CHILE S A,24535,NOVARTIS CHILE S A,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,10160,19,CL,12,2,1058128-4-LQ23,,134814354,51201900,Medicamentos y productos farmacéuticos / Medicamentos inmunomoduladores / Agentes de la esclerosis múltiple (EM),51201901,Acetato de glatiramer,Medicamentos y productos farmacéuticos,Medicamentos inmunomoduladores,Agentes de la esclerosis múltiple (EM),"1140084 FINGOLIMOD 0,5 MG COMPRIMIDO EN BLISTER",735932 GILENYA HGC 0.5MG 2X14 REG ISP F-1855721. Condición de Pago 30 días,56,Unidad,CLP,13913,0,0,0,779128,30 dias contra la recepcion conforme de la factura
50250334,699866-2859-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=699866-2859-SE24,699866-80-LR21/2204003002/DETERMINACIONES MARZO,Regulariza determinaciones del mes de MARZO de 2024. Según memorándum N° 45 referencia N°4717482 T.M Carolina Diaz Ponce. Jefe unidad de laboratorio Clínico.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,15-04-2024,26-04-2024,15-04-2024,15-04-2024,29-04-2024,,1,"44,84,21,05,26,31,579",19,"16388453,9",CLP,"16388453,9","2616643,9",IVA,0,,13771810,699866,61.606.901-2,Insumos Clínicos,7260,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,Salud,Salud,Talca,Región del Maule,CL,39668,93.020.000-k,TECNIGEN S.A.,39084,TECNIGEN S.A.,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA,Ñuñoa,Región Metropolitana de Santiago,Chile,,19,CL,12,2,699866-80-LR21,,134814459,41116000,Equipamiento para laboratorios / Instrumentos de medida y experimentación / Reactivos de analizadores clínicos y diagnósticos,41116004,Reactivos de analizadores químicos,Equipamiento para laboratorios,Instrumentos de medida y experimentación,Reactivos de analizadores clínicos y diagnósticos,FACTOR VII,FACTOR VII,8,Unidad no definida,CLP,9500,0,0,0,76000,30 dias contra la recepcion conforme de la factura
50250334,699866-2859-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=699866-2859-SE24,699866-80-LR21/2204003002/DETERMINACIONES MARZO,Regulariza determinaciones del mes de MARZO de 2024. Según memorándum N° 45 referencia N°4717482 T.M Carolina Diaz Ponce. Jefe unidad de laboratorio Clínico.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,15-04-2024,26-04-2024,15-04-2024,15-04-2024,29-04-2024,,1,"44,84,21,05,26,31,579",19,"16388453,9",CLP,"16388453,9","2616643,9",IVA,0,,13771810,699866,61.606.901-2,Insumos Clínicos,7260,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,Salud,Salud,Talca,Región del Maule,CL,39668,93.020.000-k,TECNIGEN S.A.,39084,TECNIGEN S.A.,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA,Ñuñoa,Región Metropolitana de Santiago,Chile,,19,CL,12,2,699866-80-LR21,,134814468,41116000,Equipamiento para laboratorios / Instrumentos de medida y experimentación / Reactivos de analizadores clínicos y diagnósticos,41116004,Reactivos de analizadores químicos,Equipamiento para laboratorios,Instrumentos de medida y experimentación,Reactivos de analizadores clínicos y diagnósticos,FACTOR VIII,FACTOR VIII,14,Unidad no definida,CLP,6300,0,0,0,88200,30 dias contra la recepcion conforme de la factura
50250369,1057544-2769-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057544-2769-SE24,ORDEN DE COMPRA DESDE 1057544-48-LR22,DETERMINACIONES LABORATORIO MARZO COMPRA DE DETERMINACIONES PARA EXÁMENES DE COAGULACIÓN PARA EL HOSPITAL LAS HIGUERAS DESDE 1057544-48-LR22 TIPO:NORMAL,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,15-04-2024,17-04-2024,15-04-2024,15-04-2024,17-04-2024,,1,0,0,12802377,CLP,12802377,2044077,IVA,0,,10758300,1057544,61.607.202-1,Bienes y Servicios,7419,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,Salud,Servicio Público,Talcahuano,Región del Biobío,CL,896505,76.481.921-7,Siemens Healthcare Equipos Medicos Spa,1490987,SIEMENS HEALTHCARE EQUIPOS MEDICOS SPA,OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN,Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1057544-48-LR22,,134814636,41115800,"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Analizadores, accesorios y suministros clínicos y de diagnósticos",41115809,Analizadores de coagulación,Equipamiento para laboratorios,Instrumentos de medida y experimentación,"Analizadores, accesorios y suministros clínicos y de diagnósticos",014-0349 Determinación para examen Factor von Willebrand Coris o Actividad,10487040 von Willebrand Factor Activity Innovance - Hemo - RGT - 3 x 2 ml,15,Unidad,CLP,5000,0,0,0,75000,30 dias contra la recepcion conforme de la factura
50250369,1057544-2769-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057544-2769-SE24,ORDEN DE COMPRA DESDE 1057544-48-LR22,DETERMINACIONES LABORATORIO MARZO COMPRA DE DETERMINACIONES PARA EXÁMENES DE COAGULACIÓN PARA EL HOSPITAL LAS HIGUERAS DESDE 1057544-48-LR22 TIPO:NORMAL,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,15-04-2024,17-04-2024,15-04-2024,15-04-2024,17-04-2024,,1,0,0,12802377,CLP,12802377,2044077,IVA,0,,10758300,1057544,61.607.202-1,Bienes y Servicios,7419,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,Salud,Servicio Público,Talcahuano,Región del Biobío,CL,896505,76.481.921-7,Siemens Healthcare Equipos Medicos Spa,1490987,SIEMENS HEALTHCARE EQUIPOS MEDICOS SPA,OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN,Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1057544-48-LR22,,134814637,41115800,"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Analizadores, accesorios y suministros clínicos y de diagnósticos",41115809,Analizadores de coagulación,Equipamiento para laboratorios,Instrumentos de medida y experimentación,"Analizadores, accesorios y suministros clínicos y de diagnósticos",014-0350 Determinación para examen Factor von Willebrand Antigénico,10445967 von Willebrand Antigen - Hemo - RGT - 4 x 5 ml,14,Unidad,CLP,4000,0,0,0,56000,30 dias contra la recepcion conforme de la factura
50250369,1057544-2769-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057544-2769-SE24,ORDEN DE COMPRA DESDE 1057544-48-LR22,DETERMINACIONES LABORATORIO MARZO COMPRA DE DETERMINACIONES PARA EXÁMENES DE COAGULACIÓN PARA EL HOSPITAL LAS HIGUERAS DESDE 1057544-48-LR22 TIPO:NORMAL,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,15-04-2024,17-04-2024,15-04-2024,15-04-2024,17-04-2024,,1,0,0,12802377,CLP,12802377,2044077,IVA,0,,10758300,1057544,61.607.202-1,Bienes y Servicios,7419,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,Salud,Servicio Público,Talcahuano,Región del Biobío,CL,896505,76.481.921-7,Siemens Healthcare Equipos Medicos Spa,1490987,SIEMENS HEALTHCARE EQUIPOS MEDICOS SPA,OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN,Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1057544-48-LR22,,134814630,41115800,"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Analizadores, accesorios y suministros clínicos y de diagnósticos",41115809,Analizadores de coagulación,Equipamiento para laboratorios,Instrumentos de medida y experimentación,"Analizadores, accesorios y suministros clínicos y de diagnósticos",014-0353 Determinación para examen Factor VII,10446407 Factor VII Deficiency Plasma - Hemo - RGT - 3 x 1 ml,5,Unidad,CLP,3500,0,0,0,17500,30 dias contra la recepcion conforme de la factura
50250369,1057544-2769-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057544-2769-SE24,ORDEN DE COMPRA DESDE 1057544-48-LR22,DETERMINACIONES LABORATORIO MARZO COMPRA DE DETERMINACIONES PARA EXÁMENES DE COAGULACIÓN PARA EL HOSPITAL LAS HIGUERAS DESDE 1057544-48-LR22 TIPO:NORMAL,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,15-04-2024,17-04-2024,15-04-2024,15-04-2024,17-04-2024,,1,0,0,12802377,CLP,12802377,2044077,IVA,0,,10758300,1057544,61.607.202-1,Bienes y Servicios,7419,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,Salud,Servicio Público,Talcahuano,Región del Biobío,CL,896505,76.481.921-7,Siemens Healthcare Equipos Medicos Spa,1490987,SIEMENS HEALTHCARE EQUIPOS MEDICOS SPA,OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN,Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1057544-48-LR22,,134814631,41115800,"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Analizadores, accesorios y suministros clínicos y de diagnósticos",41115809,Analizadores de coagulación,Equipamiento para laboratorios,Instrumentos de medida y experimentación,"Analizadores, accesorios y suministros clínicos y de diagnósticos",014-0354 Determinación para examen Factor VIII,10446411 Factor VIII Deficiency Plasma - Hemo - RGT - 8 x 1 ml,16,Unidad,CLP,3500,0,0,0,56000,30 dias contra la recepcion conforme de la factura
50250385,948356-1533-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=948356-1533-SE24,PEDIDO FARMACIA,Despacho Urgente,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,15-04-2024,15-04-2024,15-04-2024,15-04-2024,16-04-2024,,1,"46,34,28,57,14,28,571",35,20706000,CLP,20706000,3306000,IVA,0,,17400000,948356,61.513.003-6,Unidad de Compra Fármacos Nutrición y Reactivos,220665,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,FFAA,,Las Condes,Región Metropolitana de Santiago,CL,24150,82.999.400-3,Roche Chile Ltda. Roche Pharma,24526,ROCHE CHILE LIMITADA,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VEN,Las Condes,Región Metropolitana de Santiago,Chile,15789,19,CL,7,2,948356-82-LR22,,134814769,51111600,Medicamentos y productos farmacéuticos / Agentes antitumorales / Antimetabolitos,51111602,Citarabina,Medicamentos y productos farmacéuticos,Agentes antitumorales,Antimetabolitos,BEVACIZUMAB F.A. 100 MG / 4 ML (MONOCLONAL) HOSDIP AK7106,10141729 .AVASTIN .100 mg4 ml Bevacizumab - Presentación: Caja x 1 vial. - Precio Cotizado x Vial - Producto Innovador ROCHE. - Registro ISP: B-1862-20 - Plazo de entrega: 24 hrs. hábiles a partir de la recepción conforme de la OC.,60,Frasco Ampolla,CLP,290000,0,0,0,17400000,30 dias contra la recepcion conforme de la factura
50251780,1242131-601-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1242131-601-SE24,FORM N°14 POLICLINICO DE OFTALMOLOGIA,"RESOLUCION N° 5175 DEL 15-04-2024 C.COSTO: POLICLINICO DE OFTALMOLOGIA OBS: SE SOLICITA UNA VEZ REVISADA LA ORDEN DE COMPRA, DEJAR EN ESTADO ACEPTADA EN PORTAL MERCADO PUBLICO PARA ASÍ TENER UN DEVENGO OPORTUNO DE FACTURAS. SE INFORMA QUE LA DISPONIBILIDAD PRESUPUESTARIA, ASOCIADA AL FOLIO DE COMPROMISO SIGFE, TIENE VIGENCIA DE 30 DÍAS CORRIDOS, DESDE ENVIADA LA ORDEN DE COMPRA TRANSCURRIDO ESTE PLAZO, SIN DESPACHO DE BIENES Y/O PRESTACIÓN DE SERVICIOS, FORMALIZADOS CON SU RESPECTIVA FACTURA, SE PROCEDERÁ A CANCELAR EN EL SISTEMA DE COMPRAS PÚBLICAS WWW.MERCADOPUBLICO.CL LA ORDEN DE COMPRA Y RECHAZAR TODO DOCUMENTO TRIBUTARIO ASOCIADO A ESTA. ENTREGA: BODEGA ABASTECIMIENTO DE LUNES A VIERNES DE 08:00-14:00 HRS. INGRESO POR CALLE TALHUEN TUQUI SECTOR DE URGENCIAS ENVIAR FACTURA DE MANERA VISIBLE NO SE ACEPTARÁN GUIAS DE DESPACHO. FACTURAS ELECTRÓNICAS ENVIAR A CORREO: dipresrecepcion@custodium.com FONO PAGO PROVEEDORES (53) 2 421 047",SE,"Costo de evaluación desproporcionado, y por monto de contratación inferior a 100 UTM",Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,15-04-2024,24-04-2024,15-04-2024,25-04-2024,24-04-2024,,1,"45,33,33,33,33,33,333",3,3393880,CLP,3393880,541880,IVA,0,,2852000,1242131,61.606.404-5,Insumos Clínicos Varios,7417,SERVICIO DE SALUD COQUIMBO HOSPITAL DE O,Salud,Servicio Público,Ovalle,Región de Coquimbo,CL,19523,78.075.900-3,OFTOMED,20179,OFTOMED S.A.,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENT,Providencia,Región Metropolitana de Santiago,Chile,,19,CL,7,2,,,134819175,31241500,Artículos de fabricación y producción / Óptica industrial / Lentes y prismas industriales,31241501,Lentes,Artículos de fabricación y producción,Óptica industrial,Lentes y prismas industriales,KIT INYECCION AVASTIN INCLUYE INSUMOS SEGÚN COTIZACIÓN N°69259 12135111100054,BV584404 KIT INYECCION AVASTIN INCLUYE INSUMOS SEGÚN COTIZACIÓN N°69259,100,Kit,CLP,28520,0,0,0,2852000,30 dias contra la recepcion conforme de la factura
50251803,1075339-342-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1075339-342-SE24,"cpt Compra Fármaco (DEXAMETASONA 0,7 MG INY OFT INTRAOCULAR) Mayo 2024 desde licitación 1075339-9-LQ23","HORARIO BODEGA DEL HOSPITAL ANGOL DE LUNES A JUEVES 8:30 A 14:00 Y DE 15:00 A 16:30. Y VIERNES DE 08:30 A 13:00 HRS Y DE 14:00 A 15:30 HRS. N° TELEFONO: 452601824. CON EL FIN DE MEJORAR NUESTROS TIEMPOS DE DEVENGO Y PAGO, SE INDICA QUE EN PRIMERA INSTANCIA LA ORDEN DE COMPRA DEBE SER ACEPTADA POR PROVEEDOR EN PLATAFORMA MERCADO PUBLICO, LOS PRODUCTOS SERAN RECEPCIONADOS CON GUIA DE DESPACHO, POSTERIOR A LA RECEPCION CONFORME DE LOS PRODUCTOS EL PROVEEDOR PODRÁ FACTURAR. SE DEBE ENVIAR EL ARCHIVO XML A LA CASILLA DE INTERCAMBIO DIPRESRECEPCION@CUSTODIUM.COM REFERENTE DE FÁRMACOS: EOVIEDO@ARAUCANIANORTE.CL",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,15-04-2024,16-04-2024,15-04-2024,15-04-2024,16-04-2024,,1,"4,2",4,"5557942,6",CLP,"5557942,6","887402,6",IVA,0,,4670540,1075339,61.602.222-9,Farmacos,7306,SERVICIO DE SALUD ARAUCANIA NORTE HOSPITAL DE ANGOL,Salud,Farmacos,Angol,Región de la Araucanía,CL,708746,76.212.732-6,ABBVIE PRODUCTOS FARMACEUTICOS LIMITADA,1308969,ABBVIE PRODUCTOS FARMACEUTICOS LIMITADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.,Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1075339-9-LQ23,,134820847,51181700,Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides,51181704,Dexametasona,Medicamentos y productos farmacéuticos,Hormonas y antagonistas hormonales,Corticosteroides,"DEXAMETASONA 0,7 MG INYECCION INTRAOCULAR","OZURDEX Implante Intravitreo Dexametasona 0,7Mg. Registro ISP: F-19167. Procedencia: Irlanda. Despacho 48 hrs. una vez aceptada la orden de compra.",10,Unidad,CLP,467054,0,0,0,4670540,30 dias contra la recepcion conforme de la factura
50252525,5209-1243-AG24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5209-1243-AG24,TRASTUZUMAB 440 MG 20 ML,"Orden de Compra generada por invitación a compra ágil: 5209-1407-COT24 Orden de Compra codigo: 5209-1243-AG24 dirigida a ROCHE CHILE LIMITADA STOCK FARMACIA DE TRASTUZUMAB 440 MG 20 ML, SOLICITUD DE COMPRA Nº018, OCI 179532, DESPACHO URGENTE",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,15-04-2024,19-04-2024,15-04-2024,19-04-2024,22-04-2024,,1,"46,34,28,57,14,28,571",35,"1140486,48",CLP,"1140486,48","182094,48",IVA,0,,958392,6122,60.910.000-1,Hospital Clínico Univ. de Chile - Unidad de Medicamentos,7251,UNIVERSIDAD DE CHILE,"Gob. Central, Universidades",VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| UNIVERSIDADES| HOSPITALES Y CLINICAS,Independencia,Región Metropolitana de Santiago,Extranjero,24150,82.999.400-3,Roche Chile Ltda. Roche Pharma,24526,ROCHE CHILE LIMITADA,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTROS SERVICIOS DE ENSAYOS Y ANALISIS TECNICOS,Las Condes,Región Metropolitana de Santiago,,,19,Extranjero,7,2,,,134821422,51111700,Medicamentos y productos farmacéuticos / Agentes antitumorales / Antibióticos antineoplásticos,51111717,Trastuzumab,Medicamentos y productos farmacéuticos,Agentes antitumorales,Antibióticos antineoplásticos,TRASTUZUMAB 440 MG 20 ML,TRASTUZUMAB 440 MG 20 ML,1,Frasco,CLP,958392,0,0,,958392,30 dias contra la recepcion conforme de la factura
50254395,2115-387-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2115-387-SE24,AVASTIN 15.04,"Los pagos son a través de la TGR, por lo cual, ante dudas o consultas, debe ingresar el titular (proveedor) del pago, a través del Sitio Web de la TGR (Ingresar con Rut y Clave), indicando Rut de la Sociedad, N° DTE y montos de los pagos. ? Los 8 días de reclamación del DTE, es a partir de la fecha de la publicación en el SII, y no de la emisión de la DTE. ? DTE, debe informar ID de OC en el campo 801. ? Antes de emitir un DTE la OC debe estar en estado aceptada en Mercado Público. ? El monto de la DTE no puede ser superior a lo indicado en la OC ? La casilla de intercambio es dipresrecepcion@custodium.com, se debe enviar un XML con el formato correspondiente al intercambio electrónico publicado por el SII, desde emitida la DTE no pueden transcurrir más de 72 horas para el envío de la factura a las casillas de correos anteriormente mencionadas. Envío de datos de transferencia a Mail: sofia.rodriguez@crsmaipu.cl",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,15-04-2024,16-04-2024,15-04-2024,16-04-2024,17-04-2024,,1,"42,16,66,66,66,66,667",24,1749300,CLP,1749300,279300,IVA,0,,1470000,3110,65.061.030-k,Departamento de Abastecimiento,7317,CENTRO DE REFERENCIA DE SALUD DE MAIPU,Salud,HOSPITALES Y CLINICAS,Maipú,Región Metropolitana de Santiago,CL,54079,77.768.990-8,INSUVAL S.A.,52777,FARMACEUTICA INSUVAL S.A.,VENTA AL POR MAYOR DE PRODUCTOS QUIMICOS| ALMACENE,Concepción,Región del Biobío,Chile,839,19,CL,7,2,2115-10-LP24,,134825367,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,Servicios de producción y fabricación industrial,Industrias de plásticos y productos químicos,Producción farmacéutica,"Bevacizumab solución inyectable 1,25 mg / 0,05 mL (uso exclusivo oftalmológico) envasado en jeringa de insulina con aguja 31G x 6 mm con rotulación","BEVACIZUMAB 1,25 MG 0,05 ML JRINGA PRELLENADA ELAB RECETARIO MAGISTRAL INSUVAL VCTO 40 DÍAS DESDE ELAB SEGUN DS79 DESPACHO 2 DÍAS HÁBILES FLETE PAGADO MÍNIMOS DESPACHO 50.000 NETO",70,Unidad,CLP,21000,0,0,0,1470000,30 dias contra la recepcion conforme de la factura
